name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc,alpha_co_cloudy,X_co_cloudy,alpha_co_semi_analytical,X_co_semi_analytical
gal145,firebox,1.0,0.111295,0.0,0.040742,0.0325937,1271960000.0,5878570000.0,0.785506,0.418223,0.797023,0.444099,73762100.0,45234800.0,153.679,145529000000.0,1.3314e+43,5.39e+43,0,0.787732,0.864039,21882400.0,67.823,1086.46,1154.28,4.83158,145.587,150.419,6543.28,41042.6,47585.8,1700.0,1900.0,0.880702,0.590639,17.4964,8774.86,734.879,733.583,14.0005,7.86219e+40,1.58435e+40,5.58271e+39,515965.0,716180.0,370321.0,96688.3,14286.4,1148.31,45.5609,1.14094,20309.0,1.14878e+40,2.7190699999999997e+39,2.9485799999999996e+39,9.882449999999999e+38,2.10079e+40,6.06518e+39,2.11119e+39,391266.0,531512.0,278435.0,75177.0,11671.2,972.075,38.4475,0.893585,16666.8,3.49309e+39,1.08203e+39,3.61322e+38,1.21102e+38,87.67028771331388,5.523228125938774e+21,142.9595030670685,9.006448693225316e+21
gal137,firebox,1.0,1.25453,0.998287,1.19158,2.19085,7170150000.0,8129990000.0,0.729598,0.415227,0.766359,0.444532,742962000.0,389278000.0,1064.37,150796000000.0,7.56962e+43,1.6605199999999998e+44,0,0.747544,0.795144,177934000.0,1820.7,3582.07,5402.77,165.953,571.445,737.399,2012.7,2711.26,4723.96,3500.0,3700.0,0.80477,0.371886,13.4218,43841.4,1379.15,1381.37,7.76488,8.10795e+41,1.81503e+41,6.39878e+40,3561410.0,4916410.0,2561150.0,690995.0,114565.0,11045.6,510.763,14.5523,161405.0,9.372699999999999e+40,3.86092e+40,3.1852399999999997e+40,1.0675699999999999e+40,6.452289999999999e+40,1.82183e+40,6.41286e+39,611908.0,776873.0,429781.0,136880.0,30571.6,3548.31,160.602,3.89331,43401.8,7.5735e+39,4.3886199999999996e+39,1.8192699999999998e+39,6.09729e+38,109.30446087364274,6.886181035039492e+21,208.61456557936322,1.3142717631499883e+22
gal141,firebox,1.0,1.28583,0.807956,0.692027,1.62786,5046910000.0,8167930000.0,1.1337,0.619081,1.21978,0.629051,1046490000.0,622173000.0,5270.06,148305000000.0,5.60001e+43,1.08585e+44,0,1.17766,1.26018,372357000.0,3851.13,9466.2,13317.3,256.802,1224.66,1481.47,15582.3,52360.7,67943.0,2300.0,2100.0,1.37945,0.710974,19.1402,14082.6,207.413,203.336,21.6053,2.54587e+41,5.69207e+40,1.98135e+40,15175900.0,19869800.0,10518700.0,2987860.0,492659.0,44783.7,1991.14,50.3752,723147.0,6.57642e+40,1.17677e+40,4.5853499999999995e+39,1.53681e+39,3.0368e+40,9.971239999999999e+39,3.45314e+39,4606440.0,5658810.0,3128460.0,989080.0,188380.0,19157.0,844.78,18.7633,280985.0,8.265149999999999e+39,2.97634e+39,9.94032e+37,3.33166e+37,40.997436725334246,2.5828385136960576e+21,68.95736002477612,4.344313681560896e+21
gal138,firebox,1.0,4.60406,5.80994,4.93665,3.43058,6979250000.0,6597910000.0,0.685514,0.424377,0.722869,0.443656,1018770000.0,573505000.0,3016.81,150453000000.0,1.7787899999999998e+44,2.7991799999999997e+44,0,0.701657,0.73308,270877000.0,4530.11,8838.57,13368.7,330.958,1200.7,1531.66,17035.4,43781.3,60816.8,2300.0,2300.0,0.7484,0.53552,44.6499,23251.4,406.231,405.841,22.5903,1.0660699999999999e+42,2.61906e+41,9.26036e+40,7743660.0,9895010.0,5520660.0,1755690.0,365179.0,40663.5,2027.65,55.7693,484594.0,9.41955e+40,7.31625e+40,5.665529999999999e+40,1.89887e+40,7.83221e+40,2.34186e+40,8.20791e+39,2667810.0,3305920.0,1892480.0,632213.0,138401.0,16053.0,823.249,23.7202,182524.0,8.576929999999999e+39,6.525019999999999e+39,2.5518699999999997e+39,8.552789999999999e+38,74.0612320272326,4.665857617715654e+21,131.56181960468305,8.288394635095032e+21
gal142,firebox,1.0,3.2903,1.69364,1.98057,1.57415,3336760000.0,16430300000.0,1.65482,0.741486,1.80372,0.768778,1283790000.0,842446000.0,49090.4,147110000000.0,8.498879999999999e+43,1.4798499999999999e+44,0,1.79387,1.86754,751825000.0,1921.22,10194.6,12115.9,130.553,1332.19,1462.75,49792.8,183149.0,232942.0,1900.0,1500.0,2.1224,0.928466,31.2803,12548.4,105.154,103.463,38.6215,9.205529999999999e+40,2.283e+40,7.846159999999999e+39,77980800.0,85724200.0,49910700.0,18438000.0,3980790.0,427131.0,20224.9,465.498,5900980.0,4.1650599999999997e+40,4.42319e+39,1.03162e+39,3.45751e+38,1.81729e+40,5.898989999999999e+39,2.0175e+39,44700500.0,46580200.0,28105800.0,11202100.0,2567610.0,281566.0,13034.3,287.101,3794650.0,7.68357e+39,1.46526e+39,1.1269000000000002e+37,3.77717e+36,10.803249004883254,6.80604687307645e+20,16.462898559645453,1.0371626092576636e+21
gal140,firebox,1.0,0.83726,0.89801,1.17155,2.75591,5145570000.0,5812370000.0,0.697262,0.43712,0.725916,0.461164,330021000.0,179911000.0,433.082,149240000000.0,4.90402e+43,1.1322199999999999e+44,0,0.711578,0.737439,80272700.0,1037.04,3832.72,4869.76,93.0875,579.655,672.742,12082.7,34570.5,46653.2,2100.0,2500.0,0.734851,0.560205,29.3498,37819.7,493.522,491.677,19.0252,5.15529e+41,1.1305400000000001e+41,3.99712e+40,1568110.0,2191320.0,1141910.0,303604.0,47207.5,4236.96,209.745,6.43023,64903.0,5.45184e+40,2.4637099999999997e+40,2.43552e+40,8.163e+39,7.14471e+40,2.4252099999999997e+40,8.488299999999999e+39,656522.0,888764.0,476963.0,135357.0,22988.6,2165.52,102.71,2.66378,31102.0,8.15324e+39,7.021139999999999e+39,2.80993e+39,9.417789999999999e+38,114.73110942472148,7.228059893757453e+21,210.45781227082284,1.325884217306184e+22
gal135,firebox,1.0,6.26486,5.35444,4.93891,5.19674,12915500000.0,23587200000.0,1.07237,0.686198,1.21136,0.723966,2819940000.0,1754130000.0,35808.9,151888000000.0,2.50467e+44,3.94692e+44,0,1.08959,1.21614,1117320000.0,20695.4,31349.6,52045.1,1849.11,4710.24,6559.35,67006.9,136252.0,203259.0,3100.0,1500.0,1.43223,0.846336,35.7853,19548.8,113.635,112.422,44.8028,7.713870000000001e+41,1.79723e+41,6.25765e+40,78077300.0,93285500.0,52704700.0,17542200.0,3407740.0,347315.0,16424.3,402.801,4899710.0,1.79959e+41,3.5466099999999997e+40,1.16095e+40,3.8910299999999997e+39,1.18273e+41,3.8959899999999996e+40,1.34446e+40,57767400.0,65963300.0,38471800.0,13657800.0,2785370.0,286933.0,13078.0,296.459,3987780.0,3.14139e+40,9.70778e+39,4.8152999999999995e+38,1.6139499999999999e+38,22.466581195814918,1.4153946153363398e+21,36.11728376877787,2.2753888774330057e+21
gal143,firebox,1.0,2.23648,2.2267,2.60256,2.2402,5085840000.0,6169130000.0,0.870741,0.506378,0.91613,0.527255,551751000.0,285432000.0,2308.47,145852000000.0,9.174859999999999e+43,1.4613e+44,0,0.898633,0.926609,166025000.0,1756.3,5228.13,6984.43,132.57,721.691,854.261,24879.9,53067.2,77947.1,2300.0,2100.0,0.899433,0.652437,41.6493,29762.9,338.013,338.433,27.3005,5.14264e+41,1.27311e+41,4.47731e+40,5835740.0,7433420.0,4116430.0,1287310.0,257605.0,27654.7,1257.34,30.7082,358953.0,6.8346199999999995e+40,3.50949e+40,1.86905e+40,6.26439e+39,1.0153e+41,3.5378e+40,1.23536e+40,4348110.0,5351390.0,3050200.0,1013040.0,217202.0,24216.7,1108.61,26.3366,300771.0,1.41679e+40,1.0118e+40,2.5770299999999998e+39,8.63759e+38,48.91102071031266,3.081394304749698e+21,94.54687837360815,5.956453337537314e+21
gal146,firebox,1.0,1.62633,0.853902,0.726878,2.57469,6111210000.0,5656530000.0,0.617612,0.365252,0.652903,0.383349,356043000.0,203802000.0,480.408,143696000000.0,4.48034e+43,1.16779e+44,0,0.633813,0.676189,81003600.0,1887.91,5077.22,6965.13,157.185,737.823,895.008,545.312,6245.7,6791.01,2300.0,2700.0,0.697732,0.474684,3.0018,20041.2,1138.84,1144.74,4.04174,7.437460000000001e+41,1.4910300000000001e+41,5.30374e+40,1547570.0,2124590.0,1123860.0,312420.0,53081.4,5168.14,253.815,7.29114,70674.9,5.43195e+40,3.36362e+40,4.59975e+40,1.54167e+40,1.94434e+40,5.95322e+39,2.0944099999999998e+39,8500.66,12596.1,6204.47,1435.26,174.691,12.0461,0.536953,0.027032,251.853,2.1551899999999997e+39,1.45971e+39,9.310129999999999e+38,3.12023e+38,131.69161976518026,8.296572045206357e+21,230.06584516370827,1.4494148245313622e+22
gal148,firebox,1.0,4.5551,3.2524,2.49545,0.976612,4852780000.0,2493680000.0,0.335376,0.259886,0.360186,0.268671,269241000.0,111801000.0,184.279,141702000000.0,8.88493e+43,1.2447599999999999e+44,0,0.342439,0.369438,42445900.0,1873.94,4331.39,6205.33,166.533,652.427,818.96,101908.0,116051.0,217960.0,1500.0,2100.0,0.376356,0.3172,54.2798,12984.1,574.641,575.789,55.2523,7.99946e+41,1.6647700000000001e+41,5.90684e+40,752508.0,993891.0,568672.0,180010.0,31831.1,2969.64,155.214,5.89939,33495.2,3.7405199999999997e+40,2.38783e+40,4.80124e+40,1.6091999999999998e+40,1.93648e+41,5.51782e+40,1.93653e+40,580195.0,762878.0,437096.0,138715.0,24311.7,2216.42,115.18,4.45112,25753.4,1.07396e+40,8.012319999999999e+39,1.08459e+40,3.63521e+39,148.5711779808321,9.359984212792422e+21,357.79154507327496,2.2540867339616323e+22
gal147,firebox,1.0,0.224828,0.127275,0.335997,2.01433,2069430000.0,6678830000.0,1.17077,0.523537,1.25793,0.532151,285033000.0,144253000.0,1299.17,142845000000.0,2.24684e+43,6.853039999999999e+43,0,1.25489,1.30626,102186000.0,279.675,3041.53,3321.21,19.1686,398.755,417.924,11.0546,3042.82,3053.88,1300.0,1300.0,1.41521,0.660342,0.731517,204406.0,1462.32,1461.11,0.575462,1.66363e+41,4.15574e+40,1.45948e+40,3586070.0,4701090.0,2489660.0,706278.0,115090.0,10682.8,597.774,22.496,166389.0,2.8590399999999997e+40,1.39562e+40,5.49753e+39,1.84254e+39,1.95804e+39,8.799639999999999e+38,3.09827e+38,1.37947,2.65864,1.37655,0.298811,0.0320492,0.00194069,0.000103476,1.09569e-05,0.028294,2.42947e+38,5.99909e+38,2.0832700000000002e+37,6.98106e+36,40.22592977828096,2.5342335760317e+21,79.48338989478734,5.007453563371602e+21
gal149,firebox,1.0,0.682812,0.660995,0.469303,0.601853,7291490000.0,2708410000.0,0.422293,0.307034,0.510458,0.314934,226182000.0,141395000.0,185.892,139481000000.0,2.39816e+43,6.04279e+43,0,0.442127,0.517659,36895600.0,4294.39,4591.55,8885.94,389.611,694.15,1083.76,5521.24,7135.4,12656.6,3100.0,3300.0,0.551283,0.339219,8.75377,7096.77,1380.62,1378.48,12.8607,6.51811e+41,1.06474e+41,3.77187e+40,662507.0,924921.0,486933.0,134602.0,23368.3,2619.36,165.397,6.5209,29036.3,5.08157e+40,1.11648e+40,2.18029e+40,7.30753e+39,5.230329999999999e+40,1.0310099999999999e+40,3.6154399999999995e+39,202767.0,272856.0,148684.0,44439.2,8281.12,878.373,44.9534,1.45199,10041.0,5.4666e+39,1.10272e+39,1.05301e+39,3.52924e+38,213.42416004661084,1.3445722082936483e+22,341.4031851738925,2.1508400665955228e+22
gal144,firebox,1.0,1.86689,0.865411,0.937131,2.65174,10765800000.0,3682780000.0,0.351582,0.236155,0.398182,0.247782,419455000.0,196557000.0,143.548,145562000000.0,4.99605e+43,1.2528e+44,0,0.355912,0.388856,55652100.0,5744.57,6143.94,11888.5,569.919,982.224,1552.14,3746.18,7987.32,11733.5,3100.0,3100.0,0.434371,0.285475,20.8701,22091.7,1424.0,1432.09,10.5935,1.5949399999999998e+42,2.78291e+41,9.91825e+40,538791.0,739972.0,403181.0,117635.0,20707.9,2177.98,135.67,6.43581,22842.3,8.0226e+40,3.54898e+40,7.28513e+40,2.44171e+40,8.24495e+40,1.82648e+40,6.42072e+39,156035.0,205293.0,120093.0,40008.8,8009.9,907.586,60.2498,3.17801,7756.59,6.119739999999999e+39,2.30705e+39,3.1383399999999995e+39,1.0518199999999999e+39,364.81121622298815,2.298310662204825e+22,778.5115193089714,4.9046225716465195e+22
gal153,firebox,1.0,0.151118,0.157689,0.231115,0.209685,3377640000.0,416183000.0,0.12976,0.107519,0.159136,0.111401,12517600.0,4342740.0,1.4394,135283000000.0,5.25241e+42,1.67117e+43,0,0.133693,0.17211,939322.0,548.574,813.796,1362.37,52.3436,126.953,179.297,4562.03,4048.51,8610.53,1900.0,2700.0,0.172259,0.12312,14.6973,7710.26,4038.2,4053.55,11.6903,3.85564e+41,5.23546e+40,1.8729299999999999e+40,5878.56,8281.75,4469.31,1236.61,197.991,19.5549,1.39291,0.107168,206.558,7.174699999999999e+39,3.19742e+39,1.66552e+40,5.58201e+39,5.57779e+40,1.04486e+40,3.66838e+39,1364.23,1988.22,1107.04,317.209,51.1817,4.93846,0.339468,0.0243458,43.7309,1.60526e+39,5.0976999999999995e+38,1.55671e+39,5.21638e+38,738.7421409324733,4.6540754878745815e+22,2129.365014561389,1.3414999591736753e+23
gal154,firebox,1.0,0.443029,0.441624,0.414387,0.542034,5525810000.0,3744170000.0,0.438832,0.292287,0.456242,0.319887,75005500.0,34402300.0,124.115,134647000000.0,1.93599e+43,6.93218e+43,0,0.437544,0.37807,12148900.0,823.265,2232.35,3055.62,113.13,430.657,543.787,2125.08,5490.13,7615.21,3100.0,3300.0,0.506669,0.398073,13.3483,7000.26,1890.26,1896.86,7.97871,6.408750000000001e+41,1.08231e+41,3.87036e+40,209216.0,269679.0,161819.0,58805.2,15192.5,2840.93,354.627,26.9658,15535.5,3.00859e+40,1.43164e+40,3.14392e+40,1.0537299999999999e+40,5.20007e+40,1.16598e+40,4.0936799999999996e+39,159848.0,207688.0,125644.0,45446.5,11273.4,1875.95,168.687,8.99133,11257.7,4.5443899999999995e+39,1.3841999999999998e+39,1.64973e+39,5.52894e+38,164.43436448455185,1.0359364962526767e+22,358.50747552768433,2.258597095824411e+22
gal156,firebox,1.0,1.79314,1.87422,2.09068,1.2591,6798210000.0,2795800000.0,0.400241,0.301478,0.426718,0.309268,473733000.0,211575000.0,202.866,133926000000.0,6.65351e+43,1.15112e+44,0,0.41446,0.44698,71965000.0,5541.51,6069.24,11610.7,414.322,838.602,1252.92,21241.7,25798.7,47040.4,2500.0,2700.0,0.464238,0.351308,17.6741,16058.1,925.212,927.403,25.2255,1.0804e+42,2.1375500000000002e+41,7.56433e+40,710272.0,978688.0,525296.0,149152.0,25386.0,2556.01,145.628,5.55234,30049.5,6.97491e+40,2.91793e+40,4.99702e+40,1.67482e+40,1.24731e+41,3.04367e+40,1.06505e+40,190621.0,261291.0,141158.0,40107.0,6650.41,626.413,32.2052,1.07177,7957.31,1.08287e+40,4.1607399999999996e+39,4.27819e+39,1.43392e+39,297.8788407821229,1.8766366969273743e+22,666.974060641557,4.201936582041809e+22
gal150,firebox,1.0,1.72628,0.633311,0.614248,0.600704,9820470000.0,3838840000.0,0.430424,0.319551,0.535063,0.333684,365400000.0,210601000.0,517.579,139324000000.0,2.80516e+43,7.575749999999999e+43,0,0.434559,0.520908,58367400.0,6036.49,5650.8,11687.3,935.66,1146.75,2082.41,5866.7,6993.81,12860.5,4100.0,3900.0,0.588096,0.390271,8.97004,7614.54,994.958,989.509,13.2569,7.94472e+41,1.3004000000000001e+41,4.60432e+40,1447850.0,2021320.0,1058440.0,290557.0,50337.8,5497.72,335.29,12.3822,64495.0,6.7367e+40,1.26209e+40,2.33752e+40,7.83453e+39,6.97364e+40,1.37427e+40,4.79577e+39,426094.0,616418.0,312890.0,77728.5,10800.0,841.646,37.4916,1.42604,14770.7,9.502129999999999e+39,1.2454899999999999e+39,1.03389e+39,3.46524e+38,145.4577476948579,9.163838104776047e+21,252.37421003556997,1.5899575232240909e+22
gal151,firebox,1.0,1.43683,1.30862,1.58878,4.05637,11053200000.0,6508650000.0,0.517806,0.330996,0.55232,0.335547,616779000.0,300979000.0,260.917,138256000000.0,7.669349999999999e+43,1.81027e+44,0,0.521542,0.522786,99106100.0,3601.93,5660.35,9262.28,395.384,965.629,1361.01,26.9009,672.873,699.774,4100.0,3300.0,0.623369,0.376763,0.996579,191800.0,4380.9,4415.42,0.897695,1.74514e+42,3.4838800000000002e+41,1.2393e+41,910204.0,1268150.0,667147.0,181775.0,29456.8,2877.17,167.364,6.59623,37124.3,1.0939e+41,6.661809999999999e+40,9.55029e+40,3.20092e+40,1.79669e+40,4.51983e+39,1.61988e+39,205.66,316.448,157.618,36.2516,4.36721,0.301414,0.0146154,0.000995893,5.93222,9.446399999999999e+38,1.5471899999999998e+39,1.5517399999999998e+39,5.20046e+38,330.67202517237894,2.0832337585859874e+22,677.6272132401089,4.269051443412686e+22
gal152,firebox,1.0,4.89851,3.92222,3.61786,2.96427,10418600000.0,7008760000.0,0.696037,0.427558,0.779912,0.443126,1448730000.0,828042000.0,3551.56,137878000000.0,1.4038699999999998e+44,2.34353e+44,0,0.717846,0.769635,359687000.0,15352.2,12033.2,27385.4,1476.88,1938.32,3415.2,14117.7,14104.3,28222.0,4700.0,4700.0,0.787561,0.51955,20.8634,19429.5,464.474,462.383,20.565,1.06551e+42,2.33985e+41,8.208709999999999e+40,9156420.0,12193800.0,6573500.0,1937420.0,368658.0,41679.9,2446.96,81.2763,503503.0,1.4247e+41,3.98512e+40,2.42222e+40,8.11844e+39,2.20722e+41,6.324599999999999e+40,2.20648e+40,4170930.0,5343350.0,2974390.0,941432.0,194700.0,22301.9,1145.3,30.9716,260603.0,3.34415e+40,1.335e+40,3.92478e+39,1.31545e+39,90.43294213240546,5.697275354341544e+21,158.22013406986574,9.967868446401542e+21
gal157,firebox,1.0,5.65485,3.88738,2.88177,2.38434,5598850000.0,4469270000.0,0.555212,0.303173,0.596894,0.3235,674899000.0,331812000.0,1429.44,133845000000.0,1.18262e+44,1.80503e+44,0,0.579247,0.611134,144751000.0,3715.57,5836.14,9551.7,279.048,812.014,1091.06,12969.0,17777.3,30746.3,2700.0,3300.0,0.601867,0.359755,31.4965,38254.2,751.827,752.705,19.7106,7.20177e+41,1.57641e+41,5.55455e+40,3803040.0,4735190.0,2754710.0,956597.0,214803.0,24672.4,1296.13,37.5945,255119.0,6.688539999999999e+40,2.77331e+40,3.21064e+40,1.07608e+40,8.07142e+40,1.93602e+40,6.76702e+39,1310490.0,1608570.0,960600.0,348219.0,80139.1,9320.14,494.154,14.751,89799.2,8.520089999999999e+39,2.75037e+39,2.08519e+39,6.9885e+38,87.24914804998107,5.496696327148807e+21,177.46302957633893,1.1180170863309352e+22
gal155,firebox,1.0,1.69976,1.10208,1.63421,2.77624,9656500000.0,6877360000.0,0.546114,0.38821,0.608451,0.399584,656292000.0,334059000.0,613.712,134035000000.0,7.13133e+43,1.6539e+44,0,0.554842,0.597357,116247000.0,4784.38,8258.05,13042.4,519.912,1379.79,1899.7,18936.7,29981.7,48918.5,2900.0,2900.0,0.660293,0.458722,14.6214,9717.34,513.474,514.493,23.8176,1.1403e+42,2.30944e+41,8.155949999999999e+40,1799170.0,2476980.0,1310290.0,371570.0,69067.7,8239.23,572.58,21.8515,88085.0,1.06222e+41,3.6139699999999997e+40,4.38134e+40,1.46846e+40,1.4166e+41,3.8849199999999997e+40,1.35509e+40,422974.0,579836.0,303779.0,83597.0,14313.9,1314.41,56.3829,1.48419,19338.9,1.87388e+40,6.07155e+39,3.73013e+39,1.25019e+39,185.67394965456293,1.1697458828237464e+22,364.7748684115453,2.2980816709927353e+22
gal158,firebox,1.0,3.61459,2.03242,1.64033,1.28857,5970270000.0,5531290000.0,0.795753,0.435715,0.835798,0.458583,1080730000.0,673172000.0,3393.13,132463000000.0,6.49734e+43,1.15201e+44,0,0.824842,0.85655,298853000.0,6538.49,7956.93,14495.4,472.412,1085.2,1557.61,15404.9,18982.0,34386.9,3500.0,3500.0,0.858627,0.56612,21.1453,10064.6,404.754,402.4,21.482,4.11484e+41,8.70183e+40,3.04783e+40,9634120.0,13141800.0,6948980.0,1955350.0,353398.0,39232.5,2203.73,68.9122,492939.0,6.93321e+40,1.40414e+40,9.30443e+39,3.11845e+39,6.58797e+40,1.59957e+40,5.57888e+39,3415400.0,4536480.0,2464430.0,737474.0,145230.0,17653.1,1086.5,35.7734,201752.0,1.18285e+40,2.61241e+39,7.3598e+38,2.4666399999999998e+38,69.87374041427759,4.402045646099488e+21,112.17734468742344,7.067172715307676e+21
gal160,firebox,1.0,0.92178,0.804457,0.764805,0.505479,5010390000.0,703257000.0,0.156301,0.11916,0.185709,0.127067,79472200.0,26632800.0,6.99763,129152000000.0,2.24599e+43,4.52168e+43,0,0.163791,0.188628,6543140.0,1282.95,1545.93,2828.88,142.987,263.619,406.606,22359.2,15447.6,37806.8,1900.0,2500.0,0.202157,0.149297,26.9889,10453.2,1961.82,1963.58,25.8806,8.30131e+41,1.2810100000000001e+41,4.56845e+40,33905.3,48356.2,26316.3,7328.16,1110.47,96.2093,5.63654,0.324112,1127.13,1.86393e+40,8.935029999999999e+39,3.3507499999999997e+40,1.12304e+40,1.7317100000000002e+41,3.64884e+40,1.27883e+40,20960.4,29585.3,16619.6,4876.28,774.696,69.3502,4.10752,0.22571,715.938,5.55951e+39,2.3904399999999997e+39,5.63195e+39,1.8876399999999998e+39,785.5055109378179,4.9486847189082526e+22,2343.946226696121,1.4766861228185561e+23
gal159,firebox,1.0,0.818203,0.606902,0.46773,1.04705,6070360000.0,4984470000.0,0.65799,0.393284,0.710616,0.409045,467224000.0,272472000.0,764.816,132191000000.0,3.7669199999999998e+43,8.669239999999999e+43,0,0.693044,0.749626,107778000.0,3706.18,7322.97,11029.2,282.207,1014.55,1296.75,45223.5,72004.0,117228.0,2100.0,2100.0,0.781028,0.491224,21.3908,5670.98,320.308,320.207,36.8068,4.40342e+41,8.29944e+40,2.9219799999999998e+40,2461890.0,3412440.0,1782770.0,482299.0,79421.3,7813.6,399.611,12.9916,109389.0,5.75784e+40,1.13703e+40,1.17037e+40,3.9226099999999995e+39,5.9926e+40,1.46872e+40,5.1074e+39,1283780.0,1711050.0,926744.0,273891.0,51755.7,5711.3,304.727,9.11886,69802.0,9.986419999999999e+39,1.7783199999999998e+39,8.00809e+38,2.68397e+38,110.6759440917344,6.972584477779267e+21,189.78264666577306,1.1956306739943703e+22
gal166,firebox,1.0,0.83453,0.622712,0.828097,1.09583,4359600000.0,6608850000.0,0.99245,0.541117,1.05246,0.55236,884421000.0,512786000.0,3107.45,126507000000.0,4.10417e+43,8.7209e+43,0,1.04345,1.08069,278412000.0,3595.02,8226.49,11821.5,255.597,1100.92,1356.52,55466.3,87488.1,142954.0,2300.0,2300.0,1.11824,0.668492,20.5429,7508.71,140.811,139.237,40.7624,2.33863e+41,5.1564e+40,1.79715e+40,9921710.0,13510400.0,7034490.0,1899370.0,298233.0,27731.5,1415.08,45.1994,430533.0,5.43637e+40,8.99427e+39,3.88748e+39,1.3029199999999999e+39,4.53211e+40,1.31761e+40,4.5681099999999997e+39,5443330.0,7165110.0,3826240.0,1103000.0,191744.0,19823.5,1080.71,34.488,277433.0,1.13365e+40,2.82611e+39,2.77941e+38,9.31548e+37,51.68322799194897,3.256043363492785e+21,89.13997687898558,5.615818543376092e+21
gal164,firebox,1.0,3.6679,3.91504,4.015,3.07977,6850230000.0,10167900000.0,1.23611,0.69827,1.28892,0.72222,2188910000.0,1308870000.0,15889.8,127731000000.0,1.42394e+44,2.1754899999999997e+44,0,1.27947,1.30213,833211000.0,11211.4,15503.5,26715.0,730.614,2000.84,2731.45,33980.0,56748.2,90728.1,3100.0,2700.0,1.41649,0.834509,16.821,15844.7,131.097,128.95,31.9049,4.08706e+41,1.0677800000000001e+41,3.7038099999999997e+40,40585700.0,51687400.0,27971400.0,8394410.0,1530870.0,159440.0,7662.82,193.498,2280380.0,1.09007e+41,2.41405e+40,5.2404699999999995e+39,1.75638e+39,6.984339999999999e+40,2.15962e+40,7.4586e+39,11493300.0,14276900.0,7808990.0,2418730.0,453739.0,49096.9,2486.4,64.7811,684132.0,2.03687e+40,5.3692e+39,2.03282e+38,6.8134300000000005e+37,32.2495361666794,2.031720778500802e+21,53.93303552729163,3.397781238219373e+21
gal161,firebox,1.0,0.988295,1.55531,1.37311,0.928819,7182370000.0,5199570000.0,0.571135,0.356323,0.595831,0.371116,590681000.0,332998000.0,431.237,128991000000.0,5.75207e+43,1.1455699999999998e+44,0,0.579613,0.60926,110405000.0,3650.59,5136.2,8786.8,303.022,756.908,1059.93,5085.45,6919.23,12004.7,3300.0,3500.0,0.643408,0.386343,12.8567,8321.68,1144.56,1142.87,12.3427,7.12306e+41,1.3943e+41,4.91764e+40,1675480.0,2377940.0,1226040.0,318361.0,48418.1,4478.98,244.603,8.72141,64961.5,7.17385e+40,2.00532e+40,2.81519e+40,9.43547e+39,5.25011e+40,1.11296e+40,3.8978299999999996e+39,416589.0,610787.0,306203.0,73494.1,9669.27,727.905,30.8717,0.974164,13479.0,6.19016e+39,1.4436499999999998e+39,1.0954299999999999e+39,3.6713799999999996e+38,198.74782151980327,1.2521112755747607e+22,352.54434550099074,2.2210293766562416e+22
